Logging to ./data/v2_c01/tb
----------------------------------------------
| rollout/                        |          |
|    action_saturation_fraction   | 0        |
|    ep_len_mean                  | 262      |
|    ep_rew_mean                  | 187      |
|    episodes_noforce             | 4        |
|    force_direction_mean         | -1       |
|    force_onset_mean             | 1.44     |
|    force_requested_impulse_mean | 0        |
|    is_fall_mean                 | 1        |
|    is_timeout_mean              | 0        |
|    recovery_noforce             | 0        |
| time/                           |          |
|    fps                          | 5903     |
|    iterations                   | 1        |
|    time_elapsed                 | 22       |
|    total_timesteps              | 131072   |
| train/                          |          |
|    action_std_00                | 0.0706   |
|    action_std_01                | 0.0714   |
|    action_std_02                | 0.0709   |
|    action_std_03                | 0.0731   |
|    action_std_04                | 0.0715   |
|    action_std_05                | 0.0722   |
|    action_std_06                | 0.072    |
|    action_std_07                | 0.0717   |
|    action_std_08                | 0.0714   |
|    action_std_09                | 0.0724   |
|    action_std_10                | 0.0715   |
|    action_std_11                | 0.0712   |
|    action_std_12                | 0.0724   |
|    action_std_13                | 0.0713   |
|    action_std_14                | 0.0712   |
|    action_std_15                | 0.0714   |
|    action_std_16                | 0.0723   |
|    action_std_17                | 0.072    |
|    action_std_18                | 0.0702   |
|    action_std_19                | 0.0714   |
|    action_std_20                | 0.0708   |
|    action_std_21                | 0.0712   |
|    action_std_22                | 0.0712   |
|    action_std_23                | 0.072    |
|    action_std_24                | 0.0722   |
|    std_max                      | 0.0731   |
|    std_min                      | 0.0702   |
----------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 1e+03        |
|    ep_rew_mean                    | 743          |
|    episodes_noforce               | 252          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.44         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0476       |
|    is_timeout_mean                | 0.952        |
|    recovery_noforce               | 0.952        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 240          |
| time/                             |              |
|    fps                            | 5356         |
|    iterations                     | 2            |
|    time_elapsed                   | 48           |
|    total_timesteps                | 262144       |
| train/                            |              |
|    action_std_00                  | 0.0708       |
|    action_std_01                  | 0.0716       |
|    action_std_02                  | 0.0711       |
|    action_std_03                  | 0.0732       |
|    action_std_04                  | 0.0717       |
|    action_std_05                  | 0.0724       |
|    action_std_06                  | 0.0722       |
|    action_std_07                  | 0.0718       |
|    action_std_08                  | 0.0715       |
|    action_std_09                  | 0.0726       |
|    action_std_10                  | 0.0716       |
|    action_std_11                  | 0.0713       |
|    action_std_12                  | 0.0726       |
|    action_std_13                  | 0.0715       |
|    action_std_14                  | 0.0713       |
|    action_std_15                  | 0.0716       |
|    action_std_16                  | 0.0724       |
|    action_std_17                  | 0.0721       |
|    action_std_18                  | 0.0704       |
|    action_std_19                  | 0.0715       |
|    action_std_20                  | 0.0709       |
|    action_std_21                  | 0.0714       |
|    action_std_22                  | 0.0712       |
|    action_std_23                  | 0.0722       |
|    action_std_24                  | 0.0724       |
|    approx_kl                      | 0.0023500302 |
|    clip_fraction                  | 0.12         |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 30.4         |
|    explained_variance             | 0.836        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.387        |
|    n_updates                      | 3080         |
|    policy_gradient_loss           | -0.00323     |
|    std                            | 0.0717       |
|    std_max                        | 0.0732       |
|    std_min                        | 0.0704       |
|    value_loss                     | 0.0864       |
----------------------------------------------------
---------------------------------------------------
| rollout/                          |             |
|    action_saturation_fraction     | 0           |
|    ep_len_mean                    | 947         |
|    ep_rew_mean                    | 703         |
|    episodes_noforce               | 14          |
|    force_direction_mean           | -1          |
|    force_onset_mean               | 1.42        |
|    force_requested_impulse_mean   | 0           |
|    is_fall_mean                   | 0.643       |
|    is_timeout_mean                | 0.357       |
|    recovery_noforce               | 0.357       |
|    timeout_without_onset_fraction | 0           |
|    timeouts                       | 5           |
| time/                             |             |
|    fps                            | 5250        |
|    iterations                     | 3           |
|    time_elapsed                   | 74          |
|    total_timesteps                | 393216      |
| train/                            |             |
|    action_std_00                  | 0.071       |
|    action_std_01                  | 0.0718      |
|    action_std_02                  | 0.0712      |
|    action_std_03                  | 0.0734      |
|    action_std_04                  | 0.0718      |
|    action_std_05                  | 0.0725      |
|    action_std_06                  | 0.0724      |
|    action_std_07                  | 0.0719      |
|    action_std_08                  | 0.0718      |
|    action_std_09                  | 0.0728      |
|    action_std_10                  | 0.0717      |
|    action_std_11                  | 0.0714      |
|    action_std_12                  | 0.0728      |
|    action_std_13                  | 0.0717      |
|    action_std_14                  | 0.0714      |
|    action_std_15                  | 0.0717      |
|    action_std_16                  | 0.0725      |
|    action_std_17                  | 0.0723      |
|    action_std_18                  | 0.0705      |
|    action_std_19                  | 0.0716      |
|    action_std_20                  | 0.0712      |
|    action_std_21                  | 0.0716      |
|    action_std_22                  | 0.0715      |
|    action_std_23                  | 0.0725      |
|    action_std_24                  | 0.0726      |
|    approx_kl                      | 0.002353666 |
|    clip_fraction                  | 0.116       |
|    clip_range                     | 0.1         |
|    clip_range_vf                  | 0.2         |
|    entropy_loss                   | 30.4        |
|    explained_variance             | 0.824       |
|    learning_rate                  | 1e-05       |
|    loss                           | 0.411       |
|    n_updates                      | 3090        |
|    policy_gradient_loss           | -0.00373    |
|    std                            | 0.0719      |
|    std_max                        | 0.0734      |
|    std_min                        | 0.0705      |
|    value_loss                     | 0.14        |
---------------------------------------------------
----------------------------------------------------
