Logging to ./data/v1_ours_add_stage2/tb
----------------------------------------------
| rollout/                        |          |
|    action_saturation_fraction   | 0        |
|    ep_len_mean                  | 349      |
|    ep_rew_mean                  | 231      |
|    episodes_noforce             | 3        |
|    force_direction_mean         | -1       |
|    force_onset_mean             | 1.5      |
|    force_requested_impulse_mean | 0        |
|    is_fall_mean                 | 1        |
|    is_timeout_mean              | 0        |
|    recovery_noforce             | 0        |
| time/                           |          |
|    fps                          | 5324     |
|    iterations                   | 1        |
|    time_elapsed                 | 24       |
|    total_timesteps              | 131072   |
| train/                          |          |
|    action_std_00                | 0.0681   |
|    action_std_01                | 0.0685   |
|    action_std_02                | 0.068    |
|    action_std_03                | 0.0701   |
|    action_std_04                | 0.0686   |
|    action_std_05                | 0.0692   |
|    action_std_06                | 0.0693   |
|    action_std_07                | 0.0689   |
|    action_std_08                | 0.0685   |
|    action_std_09                | 0.0697   |
|    action_std_10                | 0.0687   |
|    action_std_11                | 0.0684   |
|    action_std_12                | 0.0695   |
|    action_std_13                | 0.0687   |
|    action_std_14                | 0.0684   |
|    action_std_15                | 0.0686   |
|    action_std_16                | 0.0696   |
|    action_std_17                | 0.0691   |
|    action_std_18                | 0.0676   |
|    action_std_19                | 0.0684   |
|    action_std_20                | 0.0682   |
|    action_std_21                | 0.0685   |
|    action_std_22                | 0.0685   |
|    action_std_23                | 0.069    |
|    action_std_24                | 0.0691   |
|    std_max                      | 0.0701   |
|    std_min                      | 0.0676   |
----------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 1e+03        |
|    ep_rew_mean                    | 677          |
|    episodes_noforce               | 253          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.41         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0198       |
|    is_timeout_mean                | 0.98         |
|    recovery_noforce               | 0.98         |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 248          |
| time/                             |              |
|    fps                            | 4743         |
|    iterations                     | 2            |
|    time_elapsed                   | 55           |
|    total_timesteps                | 262144       |
| train/                            |              |
|    action_std_00                  | 0.0681       |
|    action_std_01                  | 0.0685       |
|    action_std_02                  | 0.068        |
|    action_std_03                  | 0.0701       |
|    action_std_04                  | 0.0687       |
|    action_std_05                  | 0.0692       |
|    action_std_06                  | 0.0693       |
|    action_std_07                  | 0.0689       |
|    action_std_08                  | 0.0685       |
|    action_std_09                  | 0.0697       |
|    action_std_10                  | 0.0687       |
|    action_std_11                  | 0.0684       |
|    action_std_12                  | 0.0695       |
|    action_std_13                  | 0.0687       |
|    action_std_14                  | 0.0685       |
|    action_std_15                  | 0.0686       |
|    action_std_16                  | 0.0696       |
|    action_std_17                  | 0.0692       |
|    action_std_18                  | 0.0676       |
|    action_std_19                  | 0.0685       |
|    action_std_20                  | 0.0682       |
|    action_std_21                  | 0.0685       |
|    action_std_22                  | 0.0685       |
|    action_std_23                  | 0.0691       |
|    action_std_24                  | 0.0691       |
|    approx_kl                      | 0.0013833076 |
|    clip_fraction                  | 0.0318       |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 31.4         |
|    explained_variance             | 0.833        |
|    learning_rate                  | 1e-06        |
|    loss                           | 0.374        |
|    n_updates                      | 1540         |
|    policy_gradient_loss           | -0.00238     |
|    std                            | 0.0688       |
|    std_max                        | 0.0701       |
|    std_min                        | 0.0676       |
|    value_loss                     | 0.0499       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 944          |
|    ep_rew_mean                    | 640          |
|    episodes_noforce               | 12           |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.44         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.75         |
|    is_timeout_mean                | 0.25         |
|    recovery_noforce               | 0.25         |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 3            |
| time/                             |              |
|    fps                            | 4657         |
|    iterations                     | 3            |
|    time_elapsed                   | 84           |
|    total_timesteps                | 393216       |
| train/                            |              |
|    action_std_00                  | 0.0681       |
|    action_std_01                  | 0.0685       |
|    action_std_02                  | 0.0681       |
|    action_std_03                  | 0.0702       |
|    action_std_04                  | 0.0687       |
|    action_std_05                  | 0.0692       |
|    action_std_06                  | 0.0693       |
|    action_std_07                  | 0.0689       |
|    action_std_08                  | 0.0685       |
|    action_std_09                  | 0.0697       |
|    action_std_10                  | 0.0687       |
|    action_std_11                  | 0.0684       |
|    action_std_12                  | 0.0695       |
|    action_std_13                  | 0.0687       |
|    action_std_14                  | 0.0685       |
|    action_std_15                  | 0.0686       |
|    action_std_16                  | 0.0696       |
|    action_std_17                  | 0.0692       |
|    action_std_18                  | 0.0676       |
|    action_std_19                  | 0.0685       |
|    action_std_20                  | 0.0682       |
|    action_std_21                  | 0.0685       |
|    action_std_22                  | 0.0686       |
|    action_std_23                  | 0.0691       |
|    action_std_24                  | 0.0692       |
|    approx_kl                      | 0.0013330274 |
|    clip_fraction                  | 0.029        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 31.4         |
|    explained_variance             | 0.764        |
|    learning_rate                  | 1e-06        |
|    loss                           | 0.353        |
|    n_updates                      | 1550         |
|    policy_gradient_loss           | -0.00256     |
|    std                            | 0.0688       |
|    std_max                        | 0.0702       |
|    std_min                        | 0.0676       |
|    value_loss                     | 0.0671       |
----------------------------------------------------
---------------------------------------------------
| rollout/                          |             |
|    action_saturation_fraction     | 0           |
|    ep_len_mean                    | 1e+03       |
|    ep_rew_mean                    | 681         |
|    episodes_noforce               | 245         |
|    force_direction_mean           | -1          |
|    force_onset_mean               | 1.39        |
|    force_requested_impulse_mean   | 0           |
|    is_fall_mean                   | 0.049       |
|    is_timeout_mean                | 0.951       |
|    recovery_noforce               | 0.951       |
|    timeout_without_onset_fraction | 0           |
|    timeouts                       | 233         |
| time/                             |             |
|    fps                            | 4506        |
|    iterations                     | 4           |
|    time_elapsed                   | 116         |
|    total_timesteps                | 524288      |
| train/                            |             |
|    action_std_00                  | 0.0682      |
|    action_std_01                  | 0.0685      |
|    action_std_02                  | 0.0681      |
|    action_std_03                  | 0.0702      |
|    action_std_04                  | 0.0687      |
|    action_std_05                  | 0.0692      |
|    action_std_06                  | 0.0694      |
|    action_std_07                  | 0.0689      |
|    action_std_08                  | 0.0686      |
|    action_std_09                  | 0.0698      |
|    action_std_10                  | 0.0687      |
|    action_std_11                  | 0.0684      |
|    action_std_12                  | 0.0695      |
|    action_std_13                  | 0.0688      |
|    action_std_14                  | 0.0685      |
|    action_std_15                  | 0.0686      |
|    action_std_16                  | 0.0697      |
|    action_std_17                  | 0.0692      |
|    action_std_18                  | 0.0676      |
|    action_std_19                  | 0.0685      |
|    action_std_20                  | 0.0682      |
|    action_std_21                  | 0.0685      |
|    action_std_22                  | 0.0686      |
|    action_std_23                  | 0.0691      |
|    action_std_24                  | 0.0692      |
|    approx_kl                      | 0.001355699 |
|    clip_fraction                  | 0.0275      |
|    clip_range                     | 0.1         |
|    clip_range_vf                  | 0.2         |
|    entropy_loss                   | 31.4        |
|    explained_variance             | 0.82        |
|    learning_rate                  | 1e-06       |
|    loss                           | 0.392       |
|    n_updates                      | 1560        |
|    policy_gradient_loss           | -0.00227    |
|    std                            | 0.0688      |
|    std_max                        | 0.0702      |
|    std_min                        | 0.0676      |
|    value_loss                     | 0.0989      |
---------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 955          |
|    ep_rew_mean                    | 650          |
